Brick Code,Class Code,Family Code,Segment Code,Brick Description,Class Description,Family Description,Segment Description
10005840,50240300,50240000,50000000,Pork Sausages – Prepared/Processed,Meat/Poultry/Other Animals Sausages – Prepared/Processed,Meat/Poultry/Other Animals,Food/Beverage/Tobacco
10005837,50240300,50240000,50000000,Turkey Sausages – Prepared/Processed,Meat/Poultry/Other Animals Sausages – Prepared/Processed,Meat/Poultry/Other Animals,Food/Beverage/Tobacco
10005838,50240300,50240000,50000000,Veal Sausages – Prepared/Processed,Meat/Poultry/Other Animals Sausages – Prepared/Processed,Meat/Poultry/Other Animals,Food/Beverage/Tobacco
10000167,50131900,50130000,50000000,Butter (Frozen),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000168,50131900,50130000,50000000,Butter (Perishable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000169,50131900,50130000,50000000,Butter (Shelf Stable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006985,50131900,50130000,50000000,Dairy Spreads (Frozen),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006984,50131900,50130000,50000000,Dairy Spreads (Perishable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006986,50131900,50130000,50000000,Dairy Spreads (Shelf Stable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006983,50131900,50130000,50000000,Margarine (Frozen),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006982,50131900,50130000,50000000,Margarine (Perishable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006981,50131900,50130000,50000000,Margarine (Shelf Stable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006988,50131900,50130000,50000000,Mixed Fat Spreads (Frozen),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006989,50131900,50130000,50000000,Mixed Fat Spreads (Perishable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006987,50131900,50130000,50000000,Mixed Fat Spreads (Shelf Stable),Butter/Butter Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000030,50131800,50130000,50000000,Cheese (Frozen),Cheese/Cheese Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000028,50131800,50130000,50000000,Cheese (Perishable),Cheese/Cheese Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000029,50131800,50130000,50000000,Cheese (Shelf Stable),Cheese/Cheese Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006995,50131800,50130000,50000000,Cheese Substitutes (Frozen),Cheese/Cheese Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006996,50131800,50130000,50000000,Cheese Substitutes (Perishable),Cheese/Cheese Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006997,50131800,50130000,50000000,Cheese Substitutes (Shelf Stable),Cheese/Cheese Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000188,50132000,50130000,50000000,Cream (Frozen),Cream/Cream Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000189,50132000,50130000,50000000,Cream (Perishable),Cream/Cream Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000190,50132000,50130000,50000000,Cream (Shelf Stable),Cream/Cream Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006975,50132000,50130000,50000000,Cream Substitute (Frozen),Cream/Cream Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006976,50132000,50130000,50000000,Cream Substitute (Perishable),Cream/Cream Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006977,50132000,50130000,50000000,Cream Substitute (Shelf Stable),Cream/Cream Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006728,50132600,50130000,50000000,Dairy By-Products,Dairy Derivatives/By Products,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006204,50132300,50130000,50000000,Eggs Extracts,Eggs/Eggs Extracts (Industrial Process),Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006203,50132300,50130000,50000000,In-Shell Checked/Dirty Eggs,Eggs/Eggs Extracts (Industrial Process),Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006202,50132300,50130000,50000000,In-Shell Nest Run Eggs,Eggs/Eggs Extracts (Industrial Process),Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006213,50132500,50130000,50000000,Eggs Imitations,Eggs/Eggs Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006212,50132500,50130000,50000000,Eggs Products/Substitutes,Eggs/Eggs Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006210,50132500,50130000,50000000,In Shell Table Eggs,Eggs/Eggs Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006211,50132500,50130000,50000000,Individually Cooked Eggs,Eggs/Eggs Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000607,50132200,50130000,50000000,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes Variety Packs,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes Variety Packs,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000027,50131700,50130000,50000000,Milk (Frozen),Milk/Milk Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000025,50131700,50130000,50000000,Milk (Perishable),Milk/Milk Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000026,50131700,50130000,50000000,Milk (Shelf Stable),Milk/Milk Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006969,50131700,50130000,50000000,Milk Substitutes (Frozen),Milk/Milk Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006970,50131700,50130000,50000000,Milk Substitutes (Perishable),Milk/Milk Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006971,50131700,50130000,50000000,Milk Substitutes (Shelf Stable),Milk/Milk Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000277,50132100,50130000,50000000,Yogurt (Frozen),Yogurt/Yogurt Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000278,50132100,50130000,50000000,Yogurt (Perishable),Yogurt/Yogurt Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000279,50132100,50130000,50000000,Yogurt (Shelf Stable),Yogurt/Yogurt Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006978,50132100,50130000,50000000,Yogurt Substitutes (Frozen),Yogurt/Yogurt Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006979,50132100,50130000,50000000,Yogurt Substitutes (Perishable),Yogurt/Yogurt Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10006980,50132100,50130000,50000000,Yogurt Substitutes (Shelf Stable),Yogurt/Yogurt Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Food/Beverage/Tobacco
10000007,50330100,50330000,50000000,Nuts/Seeds – Unprepared/Unprocessed (Perishable),Nuts/Seeds – Unprepared/Unprocessed (Perishable),Nuts/Seeds – Unprepared/Unprocessed (Perishable),Food/Beverage/Tobacco
10000008,50340100,50340000,50000000,Nuts/Seeds – Unprepared/Unprocessed (Shelf Stable),Nuts/Seeds – Unprepared/Unprocessed (Shelf Stable),Nuts/Seeds – Unprepared/Unprocessed (Shelf Stable),Food/Beverage/Tobacco
10000041,50151600,50150000,50000000,Fats Edible – Animal (Perishable),Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10000574,50151600,50150000,50000000,Fats Edible – Animal (Shelf Stable),Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10006990,50151600,50150000,50000000,Fats Edible - Mixed (Perishable),Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10006991,50151600,50150000,50000000,Fats Edible - Mixed (Shelf Stable),Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10000585,50151600,50150000,50000000,Fats Edible – Vegetable/Plant (Perishable),Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10000042,50151600,50150000,50000000,Fats Edible – Vegetable/Plant (Shelf Stable),Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10000608,50151600,50150000,50000000,Fats Edible Variety Packs,Fats Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10006958,50151500,50150000,50000000,Oils Edible - Vegetable or Plant (Perishable),Oils Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10000040,50151500,50150000,50000000,Oils Edible – Vegetable or Plant (Shelf Stable),Oils Edible,Oils/Fats Edible,Food/Beverage/Tobacco
10000609,50151700,50150000,50000000,Oils/Fats Edible Variety Packs,Oils/Fats Edible Variety Packs,Oils/Fats Edible,Food/Beverage/Tobacco
10000610,50193000,50190000,50000000,Baby/Infant – Foods/Beverages Variety Packs,Baby/Infant – Foods/Beverages,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000575,50193000,50190000,50000000,Baby/Infant – Formula (Shelf Stable),Baby/Infant – Foods/Beverages,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000105,50193000,50190000,50000000,Baby/Infant – Specialised Beverages (Shelf Stable),Baby/Infant – Foods/Beverages,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006273,50193000,50190000,50000000,Baby/Infant – Specialised Foods (Frozen),Baby/Infant – Foods/Beverages,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000104,50193000,50190000,50000000,Baby/Infant – Specialised Foods (Shelf Stable),Baby/Infant – Foods/Beverages,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005827,50193500,50190000,50000000,Dairy Based Products / Meals – Not Ready to Eat/Drink (Frozen),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005826,50193500,50190000,50000000,Dairy Based Products / Meals – Not Ready to Eat/Drink (Perishable),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005227,50193500,50190000,50000000,Dairy/Egg Based Products / Meals – Ready to Eat (Perishable),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005228,50193500,50190000,50000000,Dairy/Egg Based Products / Meals – Ready to Eat (Shelf Stable),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006229,50193500,50190000,50000000,Dairy/Egg Based Products / Meals Variety Packs,Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005224,50193500,50190000,50000000,Egg Based Products / Meals – Not Ready to Eat (Frozen),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005225,50193500,50190000,50000000,Egg Based Products / Meals – Not Ready to Eat (Perishable),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005226,50193500,50190000,50000000,Egg Based Products / Meals – Not Ready to Eat (Shelf Stable),Dairy/Egg Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000193,50192300,50190000,50000000,Dessert Sauces/Toppings/Fillings (Frozen),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000194,50192300,50190000,50000000,Dessert Sauces/Toppings/Fillings (Perishable),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000195,50192300,50190000,50000000,Dessert Sauces/Toppings/Fillings (Shelf Stable),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000196,50192300,50190000,50000000,Desserts (Frozen),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000197,50192300,50190000,50000000,Desserts (Perishable),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000312,50192300,50190000,50000000,Desserts (Shelf Stable),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000611,50192300,50190000,50000000,Desserts/Dessert Toppings Variety Packs,Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000215,50192300,50190000,50000000,Ice Cream/Ice Novelties (Frozen),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000216,50192300,50190000,50000000,Ice Cream/Ice Novelties (Shelf Stable),Desserts/Dessert Sauces/Toppings,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000301,50193300,50190000,50000000,Dough Based Products / Meals – Not Ready to Eat – Savoury (Frozen),Dough Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000300,50193300,50190000,50000000,Dough Based Products / Meals – Not Ready to Eat – Savoury (Perishable),Dough Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000302,50193300,50190000,50000000,Dough Based Products / Meals – Not Ready to Eat – Savoury (Shelf Stable),Dough Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000298,50193300,50190000,50000000,Dough Based Products / Meals – Ready to Eat – Savoury (Perishable),Dough Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000299,50193300,50190000,50000000,Dough Based Products / Meals – Ready to Eat – Savoury (Shelf Stable),Dough Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006222,50193300,50190000,50000000,Dough Based Products / Meals Variety Packs,Dough Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000296,50193200,50190000,50000000,Grain Based Products / Meals – Not Ready to Eat – Savoury (Frozen),Grain Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000295,50193200,50190000,50000000,Grain Based Products / Meals – Not Ready to Eat – Savoury (Perishable),Grain Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000297,50193200,50190000,50000000,Grain Based Products / Meals – Not Ready to Eat – Savoury (Shelf Stable),Grain Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000293,50193200,50190000,50000000,Grain Based Products / Meals – Ready to Eat – Savoury (Perishable),Grain Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000294,50193200,50190000,50000000,Grain Based Products / Meals – Ready to Eat – Savoury (Shelf Stable),Grain Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006228,50193200,50190000,50000000,Grain Based Products / Meals Variety Packs,Grain Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005823,50193600,50190000,50000000,Meat Substitutes (Frozen),Meat Substitutes,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005824,50193600,50190000,50000000,Meat Substitutes (Perishable),Meat Substitutes,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005825,50193600,50190000,50000000,Meat Substitutes (Shelf Stable),Meat Substitutes,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006230,50193600,50190000,50000000,Meat Substitutes Variety Packs,Meat Substitutes,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000318,50192900,50190000,50000000,Pasta/Noodles – Not Ready to Eat (Frozen),Pasta/Noodles,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000317,50192900,50190000,50000000,Pasta/Noodles – Not Ready to Eat (Perishable),Pasta/Noodles,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000242,50192900,50190000,50000000,Pasta/Noodles – Not Ready to Eat (Shelf Stable),Pasta/Noodles,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000240,50192900,50190000,50000000,Pasta/Noodles – Ready to Eat (Perishable),Pasta/Noodles,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000241,50192900,50190000,50000000,Pasta/Noodles – Ready to Eat (Shelf Stable),Pasta/Noodles,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006219,50192900,50190000,50000000,Pasta/Noodles Variety Packs,Pasta/Noodles,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006314,50191500,50190000,50000000,Soup Additions (Frozen),Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006315,50191500,50190000,50000000,Soup Additions (Perishable),Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006316,50191500,50190000,50000000,Soup Additions (Shelf Stable),Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000260,50191500,50190000,50000000,Soups – Prepared (Frozen),Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000261,50191500,50190000,50000000,Soups – Prepared (Perishable),Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000262,50191500,50190000,50000000,Soups – Prepared (Shelf Stable),Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006216,50191500,50190000,50000000,Soups – Prepared Variety Packs,Prepared Soups,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000613,50193400,50190000,50000000,Prepared/Preserved Foods Variety Packs,Prepared/Preserved Foods Variety Packs,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006748,50193800,50190000,50000000,Ready-Made Combination Meals – Not Ready to Eat (Frozen),Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006749,50193800,50190000,50000000,Ready-Made Combination Meals – Not Ready to Eat (Perishable),Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006750,50193800,50190000,50000000,Ready-Made Combination Meals – Not Ready to Eat (Shelf Stable),Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006754,50193800,50190000,50000000,Ready-Made Combination Meals – Not Ready to Eat Variety Packs,Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006751,50193800,50190000,50000000,Ready-Made Combination Meals – Ready to Eat (Perishable),Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006752,50193800,50190000,50000000,Ready-Made Combination Meals – Ready to Eat (Shelf Stable),Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006753,50193800,50190000,50000000,Ready-Made Combination Meals – Ready to Eat Variety Packs,Ready-Made Combination Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000254,50192500,50190000,50000000,Sandwiches/Filled Rolls/Wraps (Frozen),Sandwiches/Filled Rolls/Wraps,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000255,50192500,50190000,50000000,Sandwiches/Filled Rolls/Wraps (Perishable),Sandwiches/Filled Rolls/Wraps,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006217,50192500,50190000,50000000,Sandwiches/Filled Rolls/Wraps Variety Packs,Sandwiches/Filled Rolls/Wraps,Prepared/Preserved Foods,Food/Beverage/Tobacco
10005822,50192100,50190000,50000000,Caramel/Toffee Apples,Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000177,50192100,50190000,50000000,Chips/Crisps/Snack Mixes – Natural/Extruded (Shelf Stable),Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006746,50192100,50190000,50000000,Doodles/ Puffs,Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000252,50192100,50190000,50000000,Popcorn (Shelf Stable),Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006747,50192100,50190000,50000000,Salt Sticks / Mini Pretzels,Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10007276,50192100,50190000,50000000,Snacks Other,Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000612,50192100,50190000,50000000,Snacks Variety Packs,Snacks,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000187,50192400,50190000,50000000,Confectionery Based Spreads (Shelf Stable),Sweet Spreads,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000213,50192400,50190000,50000000,Honey (Shelf Stable),Sweet Spreads,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006848,50192400,50190000,50000000,Honey Substitutes,Sweet Spreads,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000217,50192400,50190000,50000000,Jams/Marmalades (Shelf Stable),Sweet Spreads,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006837,50192400,50190000,50000000,Jams/Marmalades/Fruit Spreads (Perishable),Sweet Spreads,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000621,50192400,50190000,50000000,Sweet Spreads Variety Packs,Sweet Spreads,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000291,50193100,50190000,50000000,Vegetable Based Products / Meals – Not Ready to Eat (Frozen),Vegetable Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000290,50193100,50190000,50000000,Vegetable Based Products / Meals – Not Ready to Eat (Perishable),Vegetable Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000292,50193100,50190000,50000000,Vegetable Based Products / Meals – Not Ready to Eat (Shelf Stable),Vegetable Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000289,50193100,50190000,50000000,Vegetable Based Products / Meals – Ready to Eat (Perishable),Vegetable Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000288,50193100,50190000,50000000,Vegetable Based Products / Meals – Ready to Eat (Shelf Stable),Vegetable Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10006221,50193100,50190000,50000000,Vegetable Based Products / Meals Variety Packs,Vegetable Based Products / Meals,Prepared/Preserved Foods,Food/Beverage/Tobacco
10000145,50122000,50120000,50000000,Aquatic Invertebrates – Prepared/Processed (Frozen),Aquatic Invertebrates – Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000146,50122000,50120000,50000000,Aquatic Invertebrates – Prepared/Processed (Perishable),Aquatic Invertebrates – Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000147,50122000,50120000,50000000,Aquatic Invertebrates – Prepared/Processed (Shelf Stable),Aquatic Invertebrates – Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000148,50122300,50120000,50000000,Aquatic Invertebrates – Unprepared/Unprocessed (Frozen),Aquatic Invertebrates – Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000149,50122300,50120000,50000000,Aquatic Invertebrates – Unprepared/Unprocessed (Perishable),Aquatic Invertebrates – Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000150,50122300,50120000,50000000,Aquatic Invertebrates – Unprepared/Unprocessed (Shelf Stable),Aquatic Invertebrates – Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000626,50122500,50120000,50000000,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes – Prepared/Processed (Frozen),Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Seafood,Food/Beverage/Tobacco
10000627,50122500,50120000,50000000,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes – Prepared/Processed (Perishable),Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Seafood,Food/Beverage/Tobacco
10000628,50122500,50120000,50000000,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes – Prepared/Processed (Shelf Stable),Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Seafood,Food/Beverage/Tobacco
10000629,50122500,50120000,50000000,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes – Unprepared/Unprocessed (Frozen),Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Seafood,Food/Beverage/Tobacco
10000630,50122500,50120000,50000000,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes – Unprepared/Unprocessed (Perishable),Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Seafood,Food/Beverage/Tobacco
10000631,50122500,50120000,50000000,Aquatic Invertebrates/Fish/Shellfish/Seafood Mixes – Unprepared/Unprocessed (Shelf Stable),Aquatic Invertebrates/Fish/Shellfish/Seafood Combination,Seafood,Food/Beverage/Tobacco
10000151,50122200,50120000,50000000,Aquatic Plants Prepared/Processed (Frozen),Aquatic Plants Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000152,50122200,50120000,50000000,Aquatic Plants Prepared/Processed (Perishable),Aquatic Plants Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000153,50122200,50120000,50000000,Aquatic Plants Prepared/Processed (Shelf Stable),Aquatic Plants Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000138,50121800,50120000,50000000,Aquatic Plants Unprepared/Unprocessed (Frozen),Aquatic Plants Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000137,50121800,50120000,50000000,Aquatic Plants Unprepared/Unprocessed (Perishable),Aquatic Plants Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000139,50121800,50120000,50000000,Aquatic Plants Unprepared/Unprocessed (Shelf Stable),Aquatic Plants Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000017,50121900,50120000,50000000,Fish – Prepared/Processed (Frozen),Fish – Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000016,50121900,50120000,50000000,Fish – Prepared/Processed (Perishable),Fish – Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000018,50121900,50120000,50000000,Fish – Prepared/Processed (Shelf Stable),Fish – Prepared/Processed,Seafood,Food/Beverage/Tobacco
10000281,50121500,50120000,50000000,Fish – Unprepared/Unprocessed (Frozen),Fish – Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000282,50121500,50120000,50000000,Fish – Unprepared/Unprocessed (Perishable),Fish – Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000283,50121500,50120000,50000000,Fish – Unprepared/Unprocessed (Shelf Stable),Fish – Unprepared/Unprocessed,Seafood,Food/Beverage/Tobacco
10000614,50122400,50120000,50000000,Seafood Variety Packs,Seafood Variety Packs,Seafood,Food/Beverage/Tobacco
10000256,50122100,50120000,50000000,Shellfish Prepared/Processed (Frozen),Shellfish Prepared/Processed,Seafood,Food/Beverage/Tobacco
