Brick Code,Class Code,Family Code,Segment Code,Brick Description,Class Description,Family Description,Segment Description
10000207,50101900,50100000,50000000,Mélanges de Fruits/Noix/Graines – Préparé/Transformé (Longue Conservation),Fruits/Noix/Graines Mélanges,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000272,50102100,50100000,50000000,Légumes – Préparé/Transformé (Longue Conservation),Légumes – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000271,50102100,50100000,50000000,Légumes – Préparé/Transformé (Périssable),Légumes – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000270,50102100,50100000,50000000,Légumes – Préparé/Transformé (Surgelé),Légumes – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000236,50101800,50100000,50000000,Noix/Graines – Préparé/Transformé (Longue Conservation),Noix/Graines – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000235,50101800,50100000,50000000,Noix/Graines – Préparé/Transformé (Périssable),Noix/Graines – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000609,50151700,50150000,50000000,Assortiments d'Huiles/Graisses Comestibles,Assortiments d'Huiles/Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000608,50151600,50150000,50000000,Assortiments de Graisses Comestibles,Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000574,50151600,50150000,50000000,Graisses Comestibles – Animales (Longue Conservation),Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000041,50151600,50150000,50000000,Graisses Comestibles – Animales (Périssable),Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10006991,50151600,50150000,50000000,Graisses Comestibles – Mixes (Longue Conservation),Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10006990,50151600,50150000,50000000,Graisses Comestibles – Mixes (Périssable),Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000042,50151600,50150000,50000000,Graisses Comestibles – Végétales/Plantes (Longue Conservation),Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000585,50151600,50150000,50000000,Graisses Comestibles – Végétales/Plantes (Périssable),Graisses Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10006958,50151500,50150000,50000000,Huiles Comestibles – Végétales ou de Plante (Périssable),Huiles Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000040,50151500,50150000,50000000,Huiles Comestibles – Végétales ou de Plantes (Longue Conservation),Huiles Comestibles,Huiles/Graisses Comestibles,Nourriture/Boisson/Tabac
10000607,50132200,50130000,50000000,Assortiments de Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Assortiments de Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000169,50131900,50130000,50000000,Beurre (Longue Conservation),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000168,50131900,50130000,50000000,Beurre (Périssable),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000167,50131900,50130000,50000000,Beurre (Surgelé),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006981,50131900,50130000,50000000,Margarine (Longue Conservation),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006982,50131900,50130000,50000000,Margarine (Périssable),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006983,50131900,50130000,50000000,Margarine (Surgelée),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006987,50131900,50130000,50000000,Mélanges de Matières Grasses (Longue Conservation),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006989,50131900,50130000,50000000,Mélanges de Matières Grasses (Périssable),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006988,50131900,50130000,50000000,Mélanges de Matières Grasses (Surgelé),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006986,50131900,50130000,50000000,Pâte à Tartiner (Longue Conservation),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006984,50131900,50130000,50000000,Pâte à Tartiner (Périssable),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006985,50131900,50130000,50000000,Pâte à Tartiner (Surgelé),Beurre/Succédanés de Beurre,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000190,50132000,50130000,50000000,Crème (Longue Conservation),Crème/Succédanés de Crème,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000189,50132000,50130000,50000000,Crème (Périssable),Crème/Succédanés de Crème,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000188,50132000,50130000,50000000,Crème (Surgelé),Crème/Succédanés de Crème,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006977,50132000,50130000,50000000,Succédanés de Crème (Longue Conservation),Crème/Succédanés de Crème,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006976,50132000,50130000,50000000,Succédanés de Crème (Périssable),Crème/Succédanés de Crème,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006975,50132000,50130000,50000000,Succédanés de Crème (Surgelé),Crème/Succédanés de Crème,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000029,50131800,50130000,50000000,Fromage (Longue Conservation),Fromage/Succédanés de Fromage,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000028,50131800,50130000,50000000,Fromage (Périssable),Fromage/Succédanés de Fromage,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000030,50131800,50130000,50000000,Fromage (Surgelé),Fromage/Succédanés de Fromage,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006997,50131800,50130000,50000000,Succédané de Fromage (Longue Conservation),Fromage/Succédanés de Fromage,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006996,50131800,50130000,50000000,Succédané de Fromage (Périssable),Fromage/Succédanés de Fromage,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006995,50131800,50130000,50000000,Succédané de Fromage (Surgelé),Fromage/Succédanés de Fromage,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000026,50131700,50130000,50000000,Lait (Longue Conservation),Lait/Succédanés de Lait,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000025,50131700,50130000,50000000,Lait (Périssable),Lait/Succédanés de Lait,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000027,50131700,50130000,50000000,Lait (Surgelé),Lait/Succédanés de Lait,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006971,50131700,50130000,50000000,Succédanés de Lait (Longue Conservation),Lait/Succédanés de Lait,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006970,50131700,50130000,50000000,Succédanés de Lait (Périssable),Lait/Succédanés de Lait,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006969,50131700,50130000,50000000,Succédanés de Lait (Surgelé),Lait/Succédanés de Lait,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006203,50132300,50130000,50000000,Oeufs Coquille Vérifiés/Sales (Processus Industriel),Oeufs/Oeufs Extraits (Processus Industriel),Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006202,50132300,50130000,50000000,Oeufs en Coquille Sorti du Nid (Processus Industriel),Oeufs/Oeufs Extraits (Processus Industriel),Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006204,50132300,50130000,50000000,Oeufs Extraits (Processus Industriel),Oeufs/Oeufs Extraits (Processus Industriel),Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006212,50132500,50130000,50000000,Dérivés d'Oeufs/ Substituts,Oeufs/Substituts d'Oeufs,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006210,50132500,50130000,50000000,Oeufs Coquille Triés,Oeufs/Substituts d'Oeufs,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006211,50132500,50130000,50000000,Oeufs Cuits Individuellements,Oeufs/Substituts d'Oeufs,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006213,50132500,50130000,50000000,Oeufs Imitations,Oeufs/Substituts d'Oeufs,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006728,50132600,50130000,50000000,Sous-Produits Laitiers,Produits Dérivés/Sous-Produits Laitiers,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006980,50132100,50130000,50000000,Succédanés Yaourt (Longue Conservation),Yaourt/Succédanés de Yaourt,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006979,50132100,50130000,50000000,Succédanés Yaourt (Périssable),Yaourt/Succédanés de Yaourt,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10006978,50132100,50130000,50000000,Succédanés Yaourt (Surgelé),Yaourt/Succédanés de Yaourt,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000279,50132100,50130000,50000000,Yaourt (Longue Conservation),Yaourt/Succédanés de Yaourt,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000278,50132100,50130000,50000000,Yaourt (Périssable),Yaourt/Succédanés de Yaourt,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000277,50132100,50130000,50000000,Yaourt (Surgelé),Yaourt/Succédanés de Yaourt,Lait/Beurre/Crème/Yaourts/Fromage/Œufs/Succédanés,Nourriture/Boisson/Tabac
10000006,50320100,50320000,50000000,Légumes – Non Préparé/Non Transformé (Longue Conservation),Légumes – Non Préparé/Non Transformé (Longue Conservation),Légumes – Non Préparé/Non Transformé (Longue Conservation),Nourriture/Boisson/Tabac
10000005,50290100,50290000,50000000,Légumes – Non Préparé/Non Transformé (Surgelé),Légumes – Non Préparé/Non Transformé (Surgelé),Légumes – Non Préparé/Non Transformé (Surgelé),Nourriture/Boisson/Tabac
10006171,50261800,50260000,50000000,Assortiments de Légumes – Non Préparés/Non Transformés (Frais),Assortiments de Légumes – Non Préparés/Non Transformés (Frais),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005986,50261000,50260000,50000000,Caroubes,Autres Légumes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006148,50261000,50260000,50000000,Gumbo (Okra),Autres Légumes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006337,50261000,50260000,50000000,Maïs Corné,Autres Légumes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006147,50261000,50260000,50000000,Maïs Doux,Autres Légumes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006371,50262600,50260000,50000000,Canne à Sucre,Canne à Sucre,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006372,50262700,50260000,50000000,Châtaigne d'Eau,Carex,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006035,50261700,50260000,50000000,Cèpe de Bordeaux,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006263,50261700,50260000,50000000,Champignon du Hêtre (Bunashimeji),Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006157,50261700,50260000,50000000,Champignons Cultivés/Champignons de Paris (Agaricus),Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006836,50261700,50260000,50000000,Champignons de Lingzhi,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006266,50261700,50260000,50000000,Champignons Sauvages (Autres),Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006033,50261700,50260000,50000000,Chanterelles,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006264,50261700,50260000,50000000,Collybie à Pied Velouté,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006032,50261700,50260000,50000000,Morilles,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006265,50261700,50260000,50000000,Pleurote du Panicaut (Pleurotus Eryngii),Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006031,50261700,50260000,50000000,Pleurotes,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006034,50261700,50260000,50000000,Shiitaké (Shiitake),Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006036,50261700,50260000,50000000,Truffes,Champignons,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005988,50261100,50260000,50000000,Brocoli,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006823,50261100,50260000,50000000,Brocoli Chinois (Gai Lan),Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006445,50261100,50260000,50000000,"Brocolini, Brocolette, Bimi (Brassica oleracea L. var. italica x Bras)",Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006446,50261100,50260000,50000000,Choisum,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006197,50261100,50260000,50000000,Chou Pointu,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005999,50261100,50260000,50000000,Choux Blancs,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006000,50261100,50260000,50000000,Choux Cabus (Chou Pommé),Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006145,50261100,50260000,50000000,Choux Chinois (Bok–Choi),Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005996,50261100,50260000,50000000,Choux de Bruxelles,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006143,50261100,50260000,50000000,Choux de Pékin,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006144,50261100,50260000,50000000,Choux Frisés,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005987,50261100,50260000,50000000,Choux–Fleurs,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006146,50261100,50260000,50000000,Choux–Raves,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005997,50261100,50260000,50000000,Choux–Rouge,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006117,50261100,50260000,50000000,Feuilles de Navet,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006444,50261100,50260000,50000000,Komatsuna,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006341,50261100,50260000,50000000,Moutarde Brune,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006339,50261100,50260000,50000000,Moutarde Chinoise,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006342,50261100,50260000,50000000,Moutarde d´Abyssinie,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006116,50261100,50260000,50000000,Navet de Mai (Navet Précoce),Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006118,50261100,50260000,50000000,Navet Suédois (Rutabagas),Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006120,50261100,50260000,50000000,Navets,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006119,50261100,50260000,50000000,Navets de Teltow,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006196,50261100,50260000,50000000,Romanesco,Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006447,50261100,50260000,50000000,Tasoi (Brassica rapa var. Rosularis),Choux,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006450,50260600,50260000,50000000,Concombre Tordu,Concombres,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006014,50260600,50260000,50000000,Concombres,Concombres,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006449,50260600,50260000,50000000,Cornichon,Concombres,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006357,50260700,50260000,50000000,Courge (Calebasse),Cucurbitacées – Peau Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006356,50260700,50260000,50000000,"Courge, Chayote",Cucurbitacées – Peau Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006355,50260700,50260000,50000000,"Courge, Cucurbita",Cucurbitacées – Peau Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006015,50260700,50260000,50000000,Courgettes,Cucurbitacées – Peau Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006349,50260700,50260000,50000000,Melon Amer,Cucurbitacées – Peau Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006340,50260900,50260000,50000000,Patole,Cucurbitacées – Peau Non Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006038,50260900,50260000,50000000,Potiron,Cucurbitacées – Peau Non Comestible,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006261,50262000,50260000,50000000,Fleurs Comestibles,Fleurs comestibles,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006824,50262400,50260000,50000000,Crosses de Fougères,Fougères,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006361,50262400,50260000,50000000,Osmonde Cannelle,Fougères,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006362,50262400,50260000,50000000,Osmonde Royale,Fougères,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006158,50261400,50260000,50000000,Dolique Asperge,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005980,50261400,50260000,50000000,Fèves,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006834,50261400,50260000,50000000,Haricots Adzuki,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005982,50261400,50260000,50000000,Haricots de Lima,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005979,50261400,50260000,50000000,Haricots Verts,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005976,50261400,50260000,50000000,Haricots Verts/Beurre,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006336,50261400,50260000,50000000,Pois Carré,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10005981,50261400,50260000,50000000,Pois Sabre,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006359,50261400,50260000,50000000,Tamarin,Haricots (Non Ecossés),Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006040,50261300,50260000,50000000,Ail des Ours,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006049,50261300,50260000,50000000,Aneth,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006050,50261300,50260000,50000000,Angélique,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006334,50261300,50260000,50000000,Anis Vert,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006071,50261300,50260000,50000000,Anis Vert (Pimpinella anisum),Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006044,50261300,50260000,50000000,Armoise Commune,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006456,50261300,50260000,50000000,Assortiment d'Herbes,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006041,50261300,50260000,50000000,Basilic,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006047,50261300,50260000,50000000,Bourrache,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006056,50261300,50260000,50000000,Carvi,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006457,50261300,50260000,50000000,Céléri (Feuilles),Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006053,50261300,50260000,50000000,Cerfeuil,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006065,50261300,50260000,50000000,Cerfeuil Musqué,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006074,50261300,50260000,50000000,Ciboulette,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006061,50261300,50260000,50000000,Citronnelle,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006159,50261300,50260000,50000000,Citronnelle de l'Inde,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006054,50261300,50260000,50000000,Coriandre,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10008004,50261300,50260000,50000000,Coriandre Bolivienne (Papalo),Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006055,50261300,50260000,50000000,Cresson Alénois,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006051,50261300,50260000,50000000,Estragon,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10008003,50261300,50260000,50000000,Fausse Ambroisie,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006052,50261300,50260000,50000000,Fenouil,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006077,50261300,50260000,50000000,Hysope,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006058,50261300,50260000,50000000,Laurier,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006057,50261300,50260000,50000000,Livèche (Ache des Montagnes),Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006059,50261300,50260000,50000000,Marjolaine,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006060,50261300,50260000,50000000,Marjolaine en Pot,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006063,50261300,50260000,50000000,Menthe,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006066,50261300,50260000,50000000,Origan,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10008005,50261300,50260000,50000000,Pepiche,Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
10006199,50261300,50260000,50000000,Persil (Plat issu de Petroselium crispum),Herbes,Légumes (Sans feuille) – Non Préparé/Non Transformé (Frais),Nourriture/Boisson/Tabac
